<VarList>
var.group[0].here[0],var.group[0].here[1],var.group[0].here[2],var.group[0].setpoint[0],var.group[0].setpoint[1],var.group[0].setpoint[2],var.group[0].vtfb,
<SampleList>
|145;1188.376000,-63.111000,739.964000,1188.342000,-66.970000,744.592000,258.653000,
|146;1188.371000,-63.856000,740.541000,1188.342000,-66.549000,744.592000,235.471000,
|147;1188.368000,-64.519000,741.061000,1188.342000,-66.040000,744.591000,210.541000,
|148;1188.366000,-65.093000,741.528000,1188.342000,-65.436000,744.591000,185.149000,
|149;1188.365000,-65.588000,741.946000,1188.342000,-64.731000,744.591000,161.903000,
|150;1188.364000,-66.012000,742.322000,1188.342000,-63.917000,744.591000,141.705000,
|151;1188.364000,-66.367000,742.655000,1188.342000,-62.989000,744.591000,121.593000,
|152;1188.364000,-66.653000,742.944000,1188.342000,-61.941000,744.591000,101.770000,
|153;1188.363000,-66.872000,743.199000,1188.342000,-60.767000,744.591000,84.016000,
|154;1188.364000,-67.028000,743.417000,1188.342000,-59.461000,744.590000,67.028000,
|155;1188.365000,-67.123000,743.602000,1188.342000,-58.019000,744.590000,51.877000,
|156;1188.365000,-67.156000,743.761000,1188.342000,-56.437000,744.590000,40.521000,
|157;1188.366000,-67.132000,743.891000,1188.342000,-54.709000,744.590000,33.113000,
|158;1188.366000,-67.059000,744.000000,1188.342000,-52.831000,744.589000,32.715000,
|159;1188.364000,-66.934000,744.087000,1188.342000,-50.800000,744.589000,38.158000,
|160;1188.364000,-66.751000,744.158000,1188.342000,-48.612000,744.589000,48.975000,
|161;1188.364000,-66.505000,744.208000,1188.342000,-46.264000,744.589000,62.822000,
|162;1188.368000,-66.196000,744.243000,1188.342000,-43.753000,744.588000,77.823000,
|163;1188.372000,-65.821000,744.271000,1188.342000,-41.077000,744.588000,93.944000,
|164;1188.375000,-65.386000,744.294000,1188.342000,-38.233000,744.587000,109.084000,
|165;1188.377000,-64.877000,744.322000,1188.342000,-35.219000,744.587000,127.204000,
|166;1188.380000,-64.298000,744.353000,1188.342000,-32.033000,744.586000,145.081000,
|167;1188.383000,-63.644000,744.384000,1188.342000,-28.675000,744.586000,163.652000,
|168;1188.385000,-62.933000,744.414000,1188.342000,-25.142000,744.585000,177.839000,
|169;1188.389000,-62.126000,744.441000,1188.342000,-21.434000,744.585000,202.004000,
|170;1188.394000,-61.221000,744.460000,1188.342000,-17.552000,744.584000,226.232000,
|171;1188.400000,-60.237000,744.477000,1188.342000,-13.493000,744.584000,246.030000,
|172;1188.404000,-59.167000,744.492000,1188.342000,-9.259000,744.583000,267.627000,
|173;1188.410000,-57.992000,744.509000,1188.342000,-4.850000,744.582000,293.847000,
|174;1188.417000,-56.706000,744.527000,1188.342000,-0.267000,744.582000,321.320000,
|175;1188.425000,-55.294000,744.546000,1188.342000,4.490000,744.581000,353.257000,
|176;1188.433000,-53.787000,744.565000,1188.342000,9.419000,744.580000,376.595000,
|177;1188.443000,-52.134000,744.582000,1188.342000,14.519000,744.580000,413.387000,
|178;1188.452000,-50.374000,744.600000,1188.343000,19.786000,744.579000,440.011000,
|179;1188.464000,-48.475000,744.615000,1188.343000,25.221000,744.578000,474.728000,
|180;1188.479000,-46.424000,744.630000,1188.343000,30.819000,744.577000,512.673000,
|181;1188.495000,-44.238000,744.645000,1188.343000,36.578000,744.576000,546.621000,
|182;1188.516000,-41.903000,744.655000,1188.343000,42.495000,744.575000,583.774000,
|183;1188.537000,-39.424000,744.668000,1188.343000,48.567000,744.574000,619.697000,
|184;1188.563000,-36.776000,744.677000,1188.343000,54.789000,744.574000,662.155000,
|185;1188.593000,-33.980000,744.682000,1188.343000,61.158000,744.573000,699.007000,
|186;1188.626000,-31.014000,744.685000,1188.343000,67.670000,744.572000,741.539000,
|187;1188.663000,-27.895000,744.686000,1188.343000,74.319000,744.571000,779.781000,
|188;1188.701000,-24.620000,744.689000,1188.343000,81.102000,744.570000,818.905000,
|189;1188.744000,-21.171000,744.686000,1188.343000,88.012000,744.569000,862.234000,
|190;1188.790000,-17.538000,744.681000,1188.343000,95.045000,744.568000,908.250000,
|191;1188.838000,-13.749000,744.678000,1188.343000,102.194000,744.567000,947.495000,
|192;1188.886000,-9.784000,744.666000,1188.344000,109.453000,744.565000,991.382000,
|193;1188.937000,-5.650000,744.645000,1188.344000,116.816000,744.564000,1033.412000,
|194;1188.989000,-1.352000,744.615000,1188.344000,124.276000,744.563000,1074.804000,
|195;1189.045000,3.103000,744.588000,1188.344000,131.827000,744.562000,1113.843000,
|196;1189.103000,7.737000,744.562000,1188.344000,139.460000,744.561000,1158.455000,
|197;1189.162000,12.522000,744.540000,1188.344000,147.168000,744.560000,1196.303000,
|198;1189.221000,17.471000,744.522000,1188.344000,154.944000,744.559000,1237.364000,
|199;1189.281000,22.599000,744.511000,1188.344000,162.778000,744.558000,1282.085000,
|200;1189.344000,27.856000,744.508000,1188.344000,170.664000,744.556000,1314.493000,
|201;1189.407000,33.284000,744.504000,1188.344000,178.591000,744.555000,1357.096000,
|202;1189.469000,38.889000,744.505000,1188.344000,186.550000,744.554000,1401.331000,
|203;1189.533000,44.623000,744.510000,1188.345000,194.533000,744.553000,1433.624000,
|204;1189.597000,50.505000,744.518000,1188.345000,202.529000,744.552000,1470.463000,
|205;1189.661000,56.547000,744.526000,1188.345000,210.529000,744.551000,1510.538000,
|206;1189.727000,62.722000,744.529000,1188.345000,218.529000,744.549000,1544.027000,
|207;1189.790000,69.051000,744.539000,1188.345000,226.529000,744.548000,1582.104000,
|208;1189.852000,75.478000,744.550000,1188.345000,234.529000,744.547000,1607.053000,
|209;1189.910000,82.069000,744.559000,1188.345000,242.529000,744.546000,1647.630000,
|210;1189.969000,88.748000,744.563000,1188.345000,250.529000,744.545000,1670.014000,
|211;1190.024000,95.547000,744.573000,1188.345000,258.529000,744.543000,1699.794000,
|212;1190.075000,102.450000,744.586000,1188.345000,266.529000,744.542000,1725.764000,
|213;1190.123000,109.459000,744.603000,1188.345000,274.529000,744.541000,1752.168000,
|214;1190.171000,116.575000,744.613000,1188.346000,282.529000,744.540000,1779.086000,
|215;1190.215000,123.767000,744.621000,1188.346000,290.529000,744.539000,1798.059000,
|216;1190.260000,131.034000,744.627000,1188.346000,298.529000,744.538000,1816.858000,
|217;1190.296000,138.412000,744.631000,1188.346000,306.529000,744.536000,1844.419000,
|218;1190.330000,145.860000,744.641000,1188.346000,314.529000,744.535000,1861.919000,
|219;1190.355000,153.376000,744.650000,1188.346000,322.529000,744.534000,1879.193000,
|220;1190.378000,160.964000,744.658000,1188.346000,330.529000,744.533000,1897.053000,
|221;1190.392000,168.622000,744.668000,1188.346000,338.529000,744.532000,1914.317000,
|222;1190.408000,176.334000,744.678000,1188.346000,346.529000,744.530000,1928.136000,
|223;1190.420000,184.087000,744.679000,1188.346000,354.529000,744.529000,1938.127000,
|224;1190.429000,191.908000,744.677000,1188.347000,362.529000,744.528000,1955.305000,
|225;1190.434000,199.749000,744.685000,1188.347000,370.529000,744.527000,1960.152000,
|226;1190.432000,207.638000,744.685000,1188.347000,378.529000,744.526000,1972.426000,
|227;1190.426000,215.572000,744.688000,1188.347000,386.529000,744.525000,1983.460000,
|228;1190.417000,223.535000,744.689000,1188.347000,394.529000,744.523000,1990.834000,
|229;1190.408000,231.504000,744.700000,1188.347000,402.529000,744.522000,1992.178000,
|230;1190.398000,239.502000,744.704000,1188.347000,410.529000,744.521000,1999.436000,
|231;1190.384000,247.513000,744.710000,1188.347000,418.529000,744.520000,2002.717000,
|232;1190.368000,255.535000,744.712000,1188.347000,426.529000,744.519000,2005.549000,
|233;1190.348000,263.572000,744.713000,1188.347000,434.529000,744.517000,2009.405000,
|234;1190.328000,271.603000,744.724000,1188.347000,442.529000,744.516000,2007.688000,
|235;1190.314000,279.626000,744.720000,1188.348000,450.529000,744.515000,2005.672000,
|236;1190.298000,287.644000,744.730000,1188.348000,458.529000,744.514000,2004.436000,
|237;1190.278000,295.671000,744.736000,1188.348000,466.529000,744.513000,2006.959000,
|238;1190.260000,303.688000,744.750000,1188.348000,474.529000,744.512000,2004.175000,
|239;1190.243000,311.705000,744.761000,1188.348000,482.529000,744.510000,2004.177000,
|240;1190.228000,319.714000,744.765000,1188.348000,490.529000,744.509000,2002.362000,
|241;1190.207000,327.738000,744.784000,1188.348000,498.529000,744.508000,2005.875000,
|242;1190.191000,335.751000,744.802000,1188.348000,506.529000,744.507000,2003.470000,
|243;1190.179000,343.763000,744.824000,1188.348000,514.529000,744.506000,2002.879000,
|244;1190.169000,351.750000,744.850000,1188.348000,522.529000,744.504000,1996.709000,
|245;1190.153000,359.753000,744.876000,1188.348000,530.529000,744.503000,2000.821000,
|246;1190.137000,367.753000,744.895000,1188.349000,538.529000,744.502000,2000.020000,
|247;1190.121000,375.756000,744.912000,1188.349000,546.529000,744.501000,2000.727000,
|248;1190.101000,383.756000,744.925000,1188.349000,554.529000,744.500000,1999.956000,
|249;1190.081000,391.766000,744.939000,1188.349000,562.529000,744.499000,2002.577000,
|250;1190.070000,399.740000,744.948000,1188.349000,570.529000,744.497000,1993.460000,
|251;1190.060000,407.719000,744.964000,1188.349000,578.529000,744.496000,1994.935000,
|252;1190.042000,415.718000,744.975000,1188.349000,586.529000,744.495000,1999.763000,
|253;1190.031000,423.704000,744.993000,1188.349000,594.529000,744.494000,1996.462000,
|254;1190.022000,431.689000,745.011000,1188.349000,602.529000,744.493000,1996.107000,
|255;1190.021000,439.667000,745.030000,1188.349000,610.529000,744.491000,1994.691000,
|256;1190.024000,447.623000,745.054000,1188.349000,618.529000,744.490000,1988.945000,
|257;1190.022000,455.599000,745.066000,1188.350000,626.528000,744.488000,1993.912000,
|258;1190.020000,463.576000,745.087000,1188.350000,634.522000,744.481000,1994.406000,
|259;1190.025000,471.549000,745.100000,1188.350000,642.504000,744.462000,1993.178000,
|260;1190.025000,479.530000,745.113000,1188.350000,650.469000,744.426000,1995.344000,
|261;1190.035000,487.479000,745.131000,1188.350000,658.412000,744.368000,1987.165000,
|262;1190.039000,495.455000,745.140000,1188.350000,666.327000,744.282000,1993.847000,
|263;1190.046000,503.417000,745.151000,1188.350000,674.209000,744.162000,1990.503000,
|264;1190.047000,511.386000,745.160000,1188.350000,682.052000,744.004000,1992.276000,
|265;1190.048000,519.362000,745.181000,1188.350000,689.851000,743.802000,1994.126000,
|266;1190.048000,527.334000,745.200000,1188.350000,697.602000,743.552000,1992.948000,
|267;1190.042000,535.324000,745.211000,1188.350000,705.300000,743.249000,1997.439000,
|268;1190.040000,543.298000,745.222000,1188.351000,712.940000,742.887000,1993.633000,
|269;1190.028000,551.295000,745.228000,1188.351000,720.517000,742.464000,1999.274000,
|270;1190.024000,559.274000,745.227000,1188.351000,728.028000,741.974000,1994.577000,
|271;1190.008000,567.512000,745.231000,1188.351000,735.469000,741.413000,2059.676000,
|272;1190.003000,575.222000,745.219000,1188.351000,742.834000,740.777000,1927.487000,
|273;1189.983000,583.201000,745.205000,1188.351000,750.120000,740.062000,1994.674000,
|274;1189.976000,591.138000,745.175000,1188.351000,757.324000,739.265000,1984.329000,
|275;1189.965000,599.071000,745.141000,1188.351000,764.441000,738.381000,1983.256000,
|276;1189.952000,607.000000,745.078000,1188.351000,771.468000,737.407000,1982.244000,
|277;1189.941000,614.905000,744.994000,1188.351000,778.402000,736.340000,1976.404000,
|278;1189.924000,622.789000,744.895000,1188.351000,785.239000,735.176000,1971.294000,
|279;1189.909000,630.653000,744.779000,1188.351000,791.976000,733.912000,1966.133000,
|280;1189.889000,638.500000,744.643000,1188.351000,798.611000,732.546000,1962.130000,
|281;1189.869000,646.305000,744.474000,1188.351000,805.140000,731.074000,1951.653000,
|282;1189.843000,654.096000,744.276000,1188.351000,811.561000,729.494000,1948.379000,
|283;1189.804000,661.873000,744.036000,1188.351000,817.870000,727.803000,1945.089000,
|284;1189.777000,669.593000,743.749000,1188.351000,824.067000,725.998000,1931.343000,
|285;1189.748000,677.275000,743.426000,1188.351000,830.147000,724.078000,1922.398000,
|286;1189.703000,684.949000,743.050000,1188.351000,836.110000,722.039000,1920.761000,
|287;1189.668000,692.540000,742.635000,1188.351000,841.952000,719.881000,1900.499000,
|288;1189.613000,700.123000,742.164000,1188.351000,847.673000,717.601000,1899.511000,
|289;1189.557000,707.648000,741.646000,1188.351000,853.270000,715.197000,1885.676000,
|290;1189.506000,715.101000,741.071000,1188.351000,858.742000,712.668000,1868.970000,
|291;1189.447000,722.517000,740.429000,1188.351000,864.086000,710.012000,1860.981000,
|292;1189.396000,729.847000,739.714000,1188.351000,869.303000,707.228000,1841.227000,
|293;1189.333000,737.126000,738.934000,1188.351000,874.390000,704.314000,1830.152000,
|294;1189.256000,744.351000,738.077000,1188.351000,879.347000,701.270000,1818.980000,
|295;1189.192000,751.483000,737.148000,1188.351000,884.172000,698.094000,1798.217000,
|296;1189.130000,758.532000,736.132000,1188.351000,888.864000,694.786000,1780.602000,
|297;1189.046000,765.746000,734.997000,1188.351000,893.424000,691.345000,1825.716000,
|298;1188.968000,772.644000,733.813000,1188.351000,897.850000,687.771000,1749.778000,
|299;1188.886000,779.249000,732.574000,1188.351000,902.142000,684.062000,1680.322000,
|300;1188.824000,785.956000,731.190000,1188.351000,906.299000,680.219000,1712.093000,
|301;1188.752000,792.563000,729.718000,1188.350000,910.322000,676.241000,1692.419000,
|302;1188.694000,799.060000,728.148000,1188.350000,914.210000,672.129000,1671.066000,
|303;1188.621000,805.477000,726.481000,1188.350000,917.964000,667.882000,1657.391000,
|304;1188.568000,811.757000,724.718000,1188.350000,921.584000,663.502000,1630.987000,
|305;1188.499000,818.525000,722.666000,1188.350000,925.070000,658.987000,1768.011000,
|306;1188.462000,824.011000,720.875000,1188.350000,928.423000,654.339000,1442.766000,
|307;1188.406000,829.976000,718.785000,1188.350000,931.643000,649.559000,1580.201000,
|308;1188.358000,835.807000,716.581000,1188.350000,934.731000,644.647000,1558.452000,
|309;1188.310000,841.535000,714.257000,1188.349000,937.688000,639.604000,1545.521000,
|310;1188.275000,847.133000,711.814000,1188.349000,940.516000,634.431000,1526.789000,
|311;1188.224000,852.632000,709.253000,1188.349000,943.215000,629.129000,1516.696000,
|312;1188.181000,858.004000,706.569000,1188.349000,945.786000,623.700000,1501.334000,
|313;1188.149000,863.242000,703.765000,1188.349000,948.231000,618.145000,1485.476000,
|314;1188.116000,868.360000,700.836000,1188.349000,950.553000,612.466000,1474.167000,
|315;1188.069000,873.380000,697.781000,1188.348000,952.752000,606.665000,1469.222000,
|316;1188.032000,878.262000,694.607000,1188.348000,954.830000,600.743000,1455.693000,
|317;1187.996000,883.026000,691.306000,1188.348000,956.789000,594.702000,1448.993000,
|318;1187.970000,887.654000,687.875000,1188.348000,958.632000,588.544000,1440.298000,
|319;1187.941000,892.155000,684.320000,1188.348000,960.361000,582.273000,1433.987000,
|320;1187.909000,896.541000,680.632000,1188.348000,961.978000,575.890000,1432.684000,
|321;1187.889000,900.784000,676.823000,1188.347000,963.485000,569.397000,1425.392000,
|322;1187.886000,904.881000,672.915000,1188.347000,964.886000,562.798000,1415.469000,
|323;1187.878000,908.893000,668.873000,1188.347000,966.184000,556.095000,1423.670000,
|324;1187.860000,912.736000,664.696000,1188.347000,967.380000,549.291000,1419.067000,
|325;1187.875000,916.441000,660.389000,1188.346000,968.479000,542.390000,1420.441000,
|326;1187.874000,920.040000,655.948000,1188.346000,969.483000,535.394000,1429.008000,
|327;1187.886000,923.499000,651.376000,1188.346000,970.396000,528.307000,1433.184000,
